,person_id,age,citizen_status,nativity_status,weekly_hours_worked,total_income,self_employed_income,wage_income,interest_income,other_income,marital_status,school_status,sex,when_last_worked,worked_last_week,language,race_native_american,race_asian,race_black,race_native_hawaiian,race_pacific_islander,race_white,race_other,household_id,Predicted_uninsured,Prediction_prob
13215,83683,59,citizen_birth,native_born,0,65247.0,61.0,16.0,78.0,65092.0,never_married,not_student,M,in_last_five_years,did_not_work,English,0,0,1,0,0,0,1,36331,0,0.3332016984687696
13216,83684,31,citizen_birth,native_born,0,243.0,69.0,45.0,97.0,32.0,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,1,36331,1,0.748207408877402
13217,83687,54,citizen_naturalized,foreign_born,40,34131.0,0.0,34025.0,36.0,70.0,married,not_student,M,in_last_year,worked,Tagalog,0,1,0,0,0,0,0,36333,1,0.6955228159340795
13218,83688,52,citizen_naturalized,foreign_born,70,40173.0,83.0,40008.0,6.0,76.0,married,not_student,F,in_last_year,worked,Tagalog,0,1,0,0,0,0,0,36333,1,0.5735733109054002
13219,83698,29,citizen_birth,native_born,36,25201.0,62.0,25031.0,87.0,21.0,never_married,private_school,M,in_last_year,worked,English,0,0,0,0,0,1,0,36338,0,0.4689047295080273
13220,83699,25,citizen_birth,native_born,40,34310.0,95.0,34033.0,88.0,94.0,never_married,private_school,F,in_last_year,worked,English,0,0,1,0,0,1,0,36339,0,0.36957040847264455
13221,83705,55,citizen_birth,native_born,40,65172.0,65.0,65037.0,47.0,23.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36341,0,0.23378579324257662
13222,83706,53,citizen_birth,native_born,25,11091.0,3071.0,97.0,29.0,7894.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36341,0,0.3646002384846924
13223,83708,19,citizen_birth,native_born,36,3645.0,82.0,3435.0,90.0,38.0,never_married,private_school,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,36343,1,0.616906143334026
13224,83709,88,citizen_birth,native_born,0,9985.0,47.0,40.0,28.0,9870.0,never_married,not_student,F,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,36344,0,0.28086432591718025
13225,83710,78,citizen_birth,native_born,60,118770.0,100099.0,4.0,6.0,18661.0,widowed,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36345,0,0.1030821828164037
13226,83711,52,citizen_birth,native_born,50,10185.0,41.0,10066.0,43.0,35.0,divorced,not_student,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,36345,0,0.480853554756306
13227,83717,74,citizen_birth,native_born,0,17988.0,6.0,62.0,32.0,17888.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36350,0,0.3469931099149355
13228,83718,42,citizen_birth,native_born,40,12303.0,82.0,12083.0,97.0,41.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36350,0,0.4397372036798876
13229,83744,56,citizen_birth,native_born,0,20567.0,29.0,55.0,75.0,20408.0,never_married,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,36364,0,0.44658446098865673
13230,83746,53,citizen_birth,native_born,0,18066.0,92.0,100.0,38.0,17836.0,married,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,36366,0,0.4343921563602884
13231,83747,55,citizen_birth,native_born,40,29505.0,65.0,29317.0,39.0,84.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36366,0,0.2819419034706237
13232,83753,59,citizen_birth,native_born,60,18246.0,86.0,18076.0,66.0,18.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36368,0,0.3345252806957419
13233,83754,60,citizen_birth,native_born,45,15271.0,81.0,15083.0,15.0,92.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36368,0,0.45858492498196884
13234,83778,83,citizen_birth,native_born,0,12678.0,40.0,13.0,3290.0,9335.0,never_married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36376,0,0.28297009057660255
13235,83783,56,noncitizen,foreign_born,40,14108.0,16.0,14022.0,49.0,21.0,married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,1,0,36380,1,0.9278943826216905
13236,83784,43,noncitizen,foreign_born,40,18189.0,50.0,18095.0,41.0,3.0,married,not_student,F,in_last_year,worked,Spanish,0,0,0,0,0,1,0,36380,1,0.8936781101500431
13237,83785,22,noncitizen,foreign_born,40,4714.0,73.0,4585.0,7.0,49.0,never_married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,1,0,36380,1,0.9666416817003655
13238,83796,61,citizen_birth,native_born,10,39423.0,61.0,3981.0,79.0,35302.0,divorced,not_student,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,36385,0,0.2792884453548937
13239,83798,74,citizen_birth,native_born,0,25930.0,13.0,38.0,5790.0,20089.0,divorced,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36387,0,0.29631300070070704
13240,83821,51,citizen_birth,native_born,0,6030.0,47.0,86.0,54.0,5843.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,36398,0,0.43601459459646486
13241,83822,50,citizen_birth,native_born,0,264.0,31.0,35.0,98.0,100.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,36398,1,0.597809446328774
13242,83823,29,citizen_birth,native_born,0,207.0,22.0,51.0,62.0,72.0,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,36398,1,0.6961841641566939
13243,83826,64,noncitizen,foreign_born,40,99215.0,5.0,28081.0,84.0,71045.0,never_married,not_student,M,in_last_year,not_reported,Spanish,0,0,0,0,0,1,0,36400,1,0.6807041861338174
13244,83837,55,citizen_birth,native_born,0,185.0,52.0,38.0,0.0,95.0,married,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,36404,1,0.5234184910662969
13245,83838,38,citizen_birth,native_born,80,40197.0,80.0,40099.0,10.0,8.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36404,0,0.3070578890934291
13246,83861,36,citizen_birth,native_born,50,72280.0,65.0,72078.0,67.0,70.0,married,public_school,M,in_last_year,not_reported,English,0,0,0,0,0,1,0,36415,0,0.16474755020930137
13247,83862,37,citizen_birth,native_born,0,151.0,42.0,9.0,68.0,32.0,married,not_student,F,in_last_five_years,not_reported,English,0,0,0,0,0,1,0,36415,0,0.4563211063509708
13248,83869,28,citizen_birth,native_born,40,43078.0,39.0,43007.0,7.0,25.0,never_married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,1,0,36418,0,0.4507630170469015
13249,83870,40,citizen_birth,native_born,50,60207.0,100.0,60025.0,45.0,37.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36419,0,0.22850273403082932
13250,83882,74,citizen_birth,native_born,0,60187.0,36.0,51.0,6034.0,54066.0,never_married,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,36423,0,0.13826963128011246
13251,83885,62,citizen_birth,native_born,0,24240.0,92.0,95.0,33.0,24020.0,separated,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36425,0,0.3214456903637753
13252,83886,50,citizen_birth,native_born,40,57159.0,23.0,57032.0,73.0,31.0,divorced,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,36426,0,0.20255236058891737
13253,83887,29,citizen_birth,native_born,40,20196.0,82.0,20032.0,33.0,49.0,never_married,not_student,M,in_last_year,worked,English,0,0,1,0,0,0,0,36426,1,0.626537255005077
13254,83888,25,citizen_birth,native_born,40,21092.0,2.0,21038.0,38.0,14.0,never_married,not_student,F,in_last_year,did_not_work,English,0,0,1,0,0,0,0,36426,1,0.5092380684913812
13255,83891,58,citizen_birth,native_born,40,67785.0,32.0,49066.0,72.0,18615.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36428,0,0.21680870625107418
13256,83892,59,citizen_birth,native_born,0,226.0,13.0,98.0,37.0,78.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36428,0,0.38279326764874483
13257,83899,61,citizen_birth,native_born,40,40211.0,74.0,40044.0,45.0,48.0,widowed,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36433,0,0.306960192716975
13258,83900,25,citizen_birth,native_born,40,38674.0,2.0,37540.0,1050.0,82.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36433,0,0.35949212005346953
13259,83902,73,citizen_birth,native_born,0,29060.0,98.0,89.0,1.0,28872.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36435,0,0.21583105754465584
13260,83903,78,citizen_birth,native_born,0,20937.0,28.0,18.0,32.0,20859.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36435,0,0.3390017365684133
13261,83904,51,citizen_birth,native_born,25,9641.0,7.0,9484.0,61.0,89.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36435,0,0.4127751241819239
13262,83905,35,citizen_birth,native_born,40,12259.0,71.0,12029.0,78.0,81.0,never_married,not_student,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,36435,1,0.5915371694394573
13263,83906,19,citizen_birth,native_born,0,199.0,48.0,65.0,71.0,15.0,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36435,1,0.674858127315542
13264,83910,68,citizen_naturalized,foreign_born,40,60242.0,7.0,38093.0,53.0,22089.0,widowed,not_student,F,in_last_year,worked,German,0,0,0,0,0,1,0,36439,0,0.4966192617630726
13265,83911,47,citizen_naturalized,foreign_born,40,55093.0,0.0,55041.0,23.0,29.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36439,1,0.6483356913842766
13266,83912,51,citizen_birth,native_born,48,25145.0,48.0,25027.0,12.0,58.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36440,0,0.47444807659943605
13267,83924,43,citizen_birth,native_born,40,39229.0,80.0,39044.0,38.0,67.0,separated,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,36443,0,0.3880632472538887
13268,83925,21,citizen_birth,native_born,0,149.0,29.0,78.0,14.0,28.0,never_married,not_student,M,in_last_five_years,did_not_work,English,0,0,1,0,0,0,0,36443,1,0.7190736507107395
13269,83926,23,citizen_birth,native_born,0,138.0,14.0,56.0,66.0,2.0,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,36443,1,0.7135627094574237
13270,83930,59,citizen_birth,native_born,40,40203.0,74.0,40025.0,61.0,43.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36445,0,0.33090746229467227
13271,83931,56,citizen_birth,native_born,40,25305.0,74.0,25067.0,86.0,78.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36445,0,0.29773970970947927
13272,83932,32,citizen_birth,native_born,40,25236.0,22.0,25052.0,99.0,63.0,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36445,0,0.46087477362271795
13273,83944,47,citizen_birth,native_born,40,48199.0,36.0,48004.0,108.0,51.0,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36450,0,0.20224105332935371
13274,83952,54,citizen_birth,native_born,40,150170.0,22.0,95032.0,10055.0,45061.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36454,0,0.04725707202093615
13275,83953,52,citizen_birth,native_born,30,45267.0,80.0,45044.0,83.0,60.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36454,0,0.2204756333249609
13276,83954,24,citizen_birth,native_born,50,61168.0,39.0,60008.0,1060.0,61.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36454,0,0.37689084746789225
13277,83955,21,citizen_birth,native_born,0,398.0,78.0,1.0,225.0,94.0,never_married,public_school,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,36454,1,0.5314193475517371
13278,83956,81,citizen_naturalized,foreign_born,0,25647.0,89.0,95.0,443.0,25020.0,widowed,not_student,F,over_five_years_ago,did_not_work,French,0,0,0,0,0,1,0,36454,1,0.6070633460730411
13279,83964,35,citizen_birth,native_born,30,16437.0,32.0,13315.0,81.0,3009.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36460,0,0.3990255010973627
13280,83965,38,citizen_birth,native_born,40,22000.0,64.0,21900.0,34.0,2.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36460,0,0.4937895144969009
13281,83968,55,citizen_birth,native_born,0,7375.0,77.0,14.0,5.0,7279.0,married,not_student,F,in_last_five_years,did_not_work,Spanish,0,0,0,0,0,1,0,36461,0,0.35963650426281957
13282,83969,59,citizen_birth,native_born,0,161.0,60.0,17.0,1.0,83.0,married,not_student,M,over_five_years_ago,not_reported,Spanish,0,0,0,0,0,1,0,36461,1,0.5098848357338897
13283,83970,36,citizen_birth,native_born,43,84547.0,5.0,64034.0,20433.0,75.0,never_married,not_student,M,in_last_year,not_reported,Spanish,0,0,0,0,0,1,0,36461,0,0.2330583379728274
13284,83976,72,citizen_birth,native_born,0,20555.0,84.0,61.0,73.0,20337.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36463,0,0.3406938675363354
13285,83987,54,citizen_birth,native_born,20,4379.0,42.0,4226.0,58.0,53.0,married,not_student,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,36469,0,0.3918781034008149
13286,83988,52,citizen_naturalized,foreign_born,40,6289.0,26.0,6083.0,87.0,93.0,married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,0,1,36469,1,0.8504255325424468
13287,83989,22,citizen_birth,native_born,0,137.0,3.0,45.0,31.0,58.0,never_married,public_school,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36469,0,0.4017764165321187
13288,83990,18,citizen_birth,native_born,0,130.0,92.0,28.0,0.0,10.0,never_married,public_school,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36469,1,0.5430557348130486
13289,83996,72,citizen_birth,native_born,70,44939.0,6062.0,6085.0,29.0,32763.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36472,0,0.29009774908366576
13290,83997,57,citizen_naturalized,foreign_born,0,229.0,99.0,54.0,56.0,20.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36472,1,0.7063107254441907
13291,84021,66,citizen_birth,native_born,25,81206.0,79.0,65003.0,96.0,16028.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36483,0,0.1509340604269404
13292,84022,64,citizen_birth,native_born,40,110397.0,47.0,80089.0,201.0,30060.0,married,not_student,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,36483,0,0.05732939222229397
13293,84023,44,citizen_naturalized,foreign_born,0,190.0,48.0,37.0,15.0,90.0,married,not_student,F,over_five_years_ago,did_not_work,Chinese,0,1,0,0,0,0,0,36484,1,0.7425470015418438
13294,84024,47,citizen_naturalized,foreign_born,0,306.0,62.0,83.0,65.0,96.0,married,not_student,M,over_five_years_ago,did_not_work,Chinese,0,1,0,0,0,0,0,36484,1,0.8222357028463807
13295,84027,44,citizen_naturalized,foreign_born,0,322.0,73.0,71.0,90.0,88.0,divorced,not_student,F,over_five_years_ago,did_not_work,Chinese,0,1,0,0,0,0,0,36484,1,0.7134175484854091
13296,84034,36,citizen_birth,native_born,45,32771.0,32.0,32074.0,565.0,100.0,never_married,public_school,F,in_last_year,worked,English,0,0,0,0,0,1,0,36488,0,0.23887759391059882
13297,84036,31,citizen_birth,native_born,38,12199.0,63.0,12003.0,48.0,85.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36488,1,0.6035785529433734
13298,84041,52,citizen_birth,native_born,50,54138.0,4.0,54059.0,44.0,31.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36490,0,0.29343674915727175
13299,84042,46,citizen_birth,native_born,0,6287.0,19.0,42.0,5.0,6221.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36490,0,0.3940297526796798
13300,84043,21,citizen_birth,native_born,0,219.0,48.0,99.0,4.0,68.0,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36490,1,0.6687313528807661
13301,84046,83,citizen_birth,native_born,0,12168.0,11.0,94.0,8.0,12055.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36491,0,0.3474964539475441
13302,84049,62,citizen_birth,native_born,0,14261.0,44.0,1.0,9945.0,4271.0,divorced,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,36493,0,0.2758095764373948
13303,84050,19,citizen_birth,native_born,44,3205.0,2.0,3075.0,96.0,32.0,never_married,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,36494,1,0.6262296881024003
13304,84079,49,citizen_birth,native_born,48,70163.0,35.0,70031.0,59.0,38.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36506,0,0.173615038467365
13305,84080,28,citizen_birth,native_born,70,30182.0,95.0,30015.0,26.0,46.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36507,0,0.379629985030495
13306,84081,30,citizen_birth,native_born,40,53154.0,20.0,53039.0,46.0,49.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36507,0,0.35748647608743367
13307,84082,61,citizen_naturalized,foreign_born,28,10408.0,10241.0,8.0,93.0,66.0,divorced,not_student,F,in_last_year,worked,Hungarian,0,0,0,0,0,1,0,36508,1,0.6323488780305834
13308,84109,39,citizen_birth,native_born,40,33187.0,78.0,33042.0,59.0,8.0,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36522,0,0.2809720968320319
13309,84133,50,citizen_birth,native_born,50,186328.0,99.0,186076.0,87.0,66.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,1,36536,0,0.01934399270092489
13310,84134,46,citizen_birth,native_born,35,12137.0,17.0,12032.0,62.0,26.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36536,0,0.38875100034295035
13311,84140,56,citizen_birth,native_born,0,13417.0,100.0,1.0,86.0,13230.0,divorced,not_student,M,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,36539,0,0.4135660602800338
13312,84164,56,citizen_birth,native_born,24,20117.0,1.0,20008.0,17.0,91.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36547,0,0.31134840527138974
13313,84165,55,citizen_birth,native_born,40,80191.0,6.0,80051.0,70.0,64.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36547,0,0.1808678406418924
13314,84169,40,citizen_birth,native_born,50,105188.0,14.0,105050.0,86.0,38.0,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36549,0,0.12365185476207755
13315,84170,38,citizen_naturalized,foreign_born,0,194.0,90.0,38.0,23.0,43.0,never_married,not_student,F,over_five_years_ago,not_reported,Spanish,0,0,0,0,0,1,0,36549,1,0.7828832249235018
13316,84176,50,citizen_birth,native_born,0,212.0,76.0,5.0,72.0,59.0,married,not_student,M,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,36554,1,0.5980786490074488
13317,84182,49,citizen_birth,native_born,0,79.0,0.0,66.0,8.0,5.0,divorced,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36559,1,0.5084321009817462
13318,84190,59,citizen_birth,native_born,48,34231.0,24048.0,85.0,10015.0,83.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36562,0,0.25585861485204175
13319,84191,59,citizen_birth,native_born,60,28183.0,18009.0,74.0,10053.0,47.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36562,0,0.4046998763273135
13320,84199,32,citizen_birth,native_born,45,36180.0,42.0,36050.0,66.0,22.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36567,0,0.44193924080559066
13321,84200,32,citizen_birth,native_born,45,45141.0,61.0,37043.0,30.0,8007.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36567,0,0.28047286741524524
13322,84201,58,citizen_birth,native_born,0,6702.0,67.0,37.0,16.0,6582.0,never_married,not_student,M,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,36568,1,0.5726435334366857
13323,84208,65,citizen_birth,native_born,12,26620.0,91.0,4087.0,80.0,22362.0,divorced,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,36571,0,0.26874159012464793
13324,84211,52,citizen_birth,native_born,0,79873.0,47.0,83.0,82.0,79661.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36573,0,0.17061998917200283
13325,84212,52,citizen_birth,native_born,40,30226.0,91.0,30051.0,47.0,37.0,married,not_student,F,in_last_year,not_reported,English,0,0,0,0,0,1,0,36573,0,0.2871350240876674
13326,84215,57,citizen_birth,native_born,55,135186.0,88.0,85025.0,50065.0,8.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36575,0,0.06430702688029241
13327,84216,54,citizen_birth,native_born,40,105140.0,34.0,55081.0,50023.0,2.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36575,0,0.07243246996662482
13328,84226,73,citizen_birth,native_born,0,8099.0,33.0,43.0,28.0,7995.0,separated,not_student,F,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,36579,0,0.42211258817135755
13329,84246,59,citizen_birth,native_born,40,65237.0,47.0,65001.0,100.0,89.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36589,0,0.22388449345278114
13330,84247,58,citizen_birth,native_born,0,203.0,37.0,14.0,74.0,78.0,married,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,36589,0,0.386147571304208
13331,84255,58,citizen_birth,native_born,46,127613.0,62.0,127029.0,522.0,0.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36593,0,0.07209707062987673
13332,84256,56,citizen_birth,native_born,24,12258.0,69.0,12049.0,66.0,74.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36593,0,0.3487392624812759
13333,84261,24,citizen_birth,native_born,25,13227.0,8.0,13060.0,72.0,87.0,never_married,private_school,F,in_last_year,worked,Arabic,0,0,0,0,0,1,0,36595,0,0.4141638174670943
13334,84262,28,citizen_birth,native_born,40,18428.0,81.0,18253.0,12.0,82.0,never_married,not_student,F,in_last_year,worked,Arabic,0,0,0,0,0,1,0,36595,0,0.45447055644118173
13335,84263,53,citizen_naturalized,foreign_born,0,263.0,44.0,53.0,90.0,76.0,separated,not_student,F,over_five_years_ago,did_not_work,Arabic,0,0,0,0,0,1,0,36595,1,0.7721070921753153
13336,84266,67,citizen_birth,native_born,30,41960.0,51.0,10044.0,6036.0,25829.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36597,0,0.19831423237208362
13337,84267,79,citizen_birth,native_born,30,47259.0,37.0,21585.0,5.0,25632.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36597,0,0.2388009339536579
13338,84268,33,citizen_birth,native_born,40,23234.0,2.0,23061.0,91.0,80.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36597,0,0.4122890232605997
13339,84280,49,citizen_birth,native_born,0,270.0,60.0,82.0,31.0,97.0,divorced,not_student,M,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,36602,1,0.5659951208861966
13340,84281,86,citizen_birth,native_born,0,20343.0,29.0,81.0,98.0,20135.0,widowed,not_student,F,over_five_years_ago,did_not_work,French,0,0,0,0,0,1,0,36603,0,0.3000330546229058
13341,84282,52,citizen_birth,native_born,37,30061.0,22.0,29945.0,91.0,3.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36603,0,0.3164101516641667
13342,84291,53,citizen_naturalized,foreign_born,30,41108.0,56.0,41008.0,0.0,44.0,divorced,not_student,M,in_last_year,worked,Polish,0,0,0,0,0,1,0,36608,1,0.6253741235042201
13343,84303,18,citizen_birth,native_born,40,1932.0,99.0,1669.0,100.0,64.0,never_married,public_school,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,36613,1,0.5627894595902124
13344,84309,39,citizen_birth,native_born,60,136189.0,64.0,136015.0,55.0,55.0,married,not_student,M,in_last_year,not_reported,English,0,0,0,0,0,1,0,36617,0,0.08030798790507637
13345,84310,37,citizen_birth,native_born,50,505177.0,59.0,505019.0,12.0,87.0,married,not_student,F,in_last_year,worked,English,0,1,0,0,0,0,0,36617,0,1.8473763547455603e-05
13346,84315,29,citizen_birth,native_born,4,659.0,68.0,507.0,45.0,39.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36619,0,0.48380386813077
13347,84316,30,citizen_birth,native_born,50,62191.0,15.0,62099.0,62.0,15.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36619,0,0.3205525209118329
13348,84321,42,citizen_birth,native_born,30,17597.0,10.0,17511.0,60.0,16.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36622,0,0.37045673929300654
13349,84322,39,citizen_birth,native_born,0,9794.0,33.0,22.0,84.0,9655.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36622,1,0.5263953917836851
13350,84336,75,citizen_birth,native_born,0,8393.0,73.0,36.0,34.0,8250.0,divorced,not_student,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,36628,0,0.43412530902972857
13351,84344,49,citizen_birth,native_born,45,112221.0,54.0,100055.0,12089.0,23.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36633,0,0.10877486820830574
13352,84345,50,citizen_birth,native_born,40,19654.0,29.0,7546.0,12007.0,72.0,married,not_student,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,36633,0,0.3420161750308293
13353,84346,22,citizen_birth,native_born,20,6761.0,19.0,6623.0,73.0,46.0,never_married,public_school,F,in_last_year,worked,English,0,0,0,0,0,1,0,36633,0,0.38192418351425844
13354,84347,19,citizen_birth,native_born,0,166.0,7.0,46.0,28.0,85.0,never_married,public_school,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36633,1,0.5394668707446229
13355,84348,34,noncitizen,foreign_born,45,50212.0,30.0,50069.0,96.0,17.0,never_married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,1,0,36634,1,0.9035618826294095
13356,84387,61,citizen_birth,native_born,35,8135.0,43.0,8007.0,21.0,64.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36647,1,0.5221488408527438
13357,84388,60,citizen_birth,native_born,30,4222.0,4057.0,58.0,43.0,64.0,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36647,0,0.4707915636416893
13358,84405,63,citizen_birth,native_born,0,21767.0,55.0,19.0,31.0,21662.0,married,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,36655,0,0.38214856463673885
13359,84406,61,citizen_birth,native_born,0,205.0,44.0,84.0,4.0,73.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36655,0,0.3764569344701049
13360,84409,50,citizen_birth,native_born,45,75180.0,13.0,75080.0,37.0,50.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36657,0,0.13761992014872518
13361,84410,58,citizen_birth,native_born,40,20183.0,9.0,20060.0,90.0,24.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36657,0,0.4355382635450005
